emissionprob,transitionprob,training_data,initialized_transprob,initialized_emission_prob,start_prob,iteration
"[[0.12961155 0.08048057 0.07210442 0.71780346]
 [0.04644853 0.1915246  0.10661297 0.6554139 ]]","[[0.53614561 0.46385439]
 [0.51799485 0.48200515]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.12961155 0.08048057 0.07210442 0.71780346]
 [0.04644853 0.1915246  0.10661297 0.6554139 ]]","[[0.53614561 0.46385439]
 [0.51799485 0.48200515]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.12961155 0.08048057 0.07210442 0.71780346]
 [0.04644853 0.1915246  0.10661297 0.6554139 ]]","[[0.53614561 0.46385439]
 [0.51799485 0.48200515]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.12961155 0.08048057 0.07210442 0.71780346]
 [0.04644853 0.1915246  0.10661297 0.6554139 ]]","[[0.53614561 0.46385439]
 [0.51799485 0.48200515]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.12961155 0.08048057 0.07210442 0.71780346]
 [0.04644853 0.1915246  0.10661297 0.6554139 ]]","[[0.53614561 0.46385439]
 [0.51799485 0.48200515]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.12961155 0.08048057 0.07210442 0.71780346]
 [0.04644853 0.1915246  0.10661297 0.6554139 ]]","[[0.53614561 0.46385439]
 [0.51799485 0.48200515]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.12961155 0.08048057 0.07210442 0.71780346]
 [0.04644853 0.1915246  0.10661297 0.6554139 ]]","[[0.53614561 0.46385439]
 [0.51799485 0.48200515]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.12961155 0.08048057 0.07210442 0.71780346]
 [0.04644853 0.1915246  0.10661297 0.6554139 ]]","[[0.53614561 0.46385439]
 [0.51799485 0.48200515]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.12961155 0.08048057 0.07210442 0.71780346]
 [0.04644853 0.1915246  0.10661297 0.6554139 ]]","[[0.53614561 0.46385439]
 [0.51799485 0.48200515]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.12961155 0.08048057 0.07210442 0.71780346]
 [0.04644853 0.1915246  0.10661297 0.6554139 ]]","[[0.53614561 0.46385439]
 [0.51799485 0.48200515]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.12961155 0.08048057 0.07210442 0.71780346]
 [0.04644853 0.1915246  0.10661297 0.6554139 ]]","[[0.53614561 0.46385439]
 [0.51799485 0.48200515]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.12961155 0.08048057 0.07210442 0.71780346]
 [0.04644853 0.1915246  0.10661297 0.6554139 ]]","[[0.53614561 0.46385439]
 [0.51799485 0.48200515]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.12961155 0.08048057 0.07210442 0.71780346]
 [0.04644853 0.1915246  0.10661297 0.6554139 ]]","[[0.53614561 0.46385439]
 [0.51799485 0.48200515]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.12961155 0.08048057 0.07210442 0.71780346]
 [0.04644853 0.1915246  0.10661297 0.6554139 ]]","[[0.53614561 0.46385439]
 [0.51799485 0.48200515]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.12961155 0.08048057 0.07210442 0.71780346]
 [0.04644853 0.1915246  0.10661297 0.6554139 ]]","[[0.53614561 0.46385439]
 [0.51799485 0.48200515]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.12961155 0.08048057 0.07210442 0.71780346]
 [0.04644853 0.1915246  0.10661297 0.6554139 ]]","[[0.53614561 0.46385439]
 [0.51799485 0.48200515]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.12961155 0.08048057 0.07210442 0.71780346]
 [0.04644853 0.1915246  0.10661297 0.6554139 ]]","[[0.53614561 0.46385439]
 [0.51799485 0.48200515]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.12961155 0.08048057 0.07210442 0.71780346]
 [0.04644853 0.1915246  0.10661297 0.6554139 ]]","[[0.53614561 0.46385439]
 [0.51799485 0.48200515]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.12961155 0.08048057 0.07210442 0.71780346]
 [0.04644853 0.1915246  0.10661297 0.6554139 ]]","[[0.53614561 0.46385439]
 [0.51799485 0.48200515]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.12961155 0.08048057 0.07210442 0.71780346]
 [0.04644853 0.1915246  0.10661297 0.6554139 ]]","[[0.53614561 0.46385439]
 [0.51799485 0.48200515]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.12961155 0.08048057 0.07210442 0.71780346]
 [0.04644853 0.1915246  0.10661297 0.6554139 ]]","[[0.53614561 0.46385439]
 [0.51799485 0.48200515]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
